icao,latitude,longitude,name
FD36,28.54000166,-81.27895639,[H] Florida Hospital East Orlando
85FD,28.31528805,-81.40590417,[H] Florida Hospital Kissimmee
01FD,28.66638638,-81.37062417,[H] Florida Hospital-Altamonte
7X0,24.58375666,-81.74425695,[H] Florida Keys Memorial Hospital
84X,25.76704416,-80.34977445,[H] Florida Power & Light Co
59FL,26.85950472,-80.05726334,[H] Florida Power & Light-Juno Beach
02FL,27.739195,-82.68176612,[H] Florida Power Corp General HQ Helistop
31FD,30.7063025,-84.84242028,[H] Florida State Hospital
01MI,43.04947111,-83.67967862,[H] Flow Through Terminal
SJHI,-22.74527778,-45.53138889,[H] Flow Water
4OI0,41.70838333,-83.69215945,[H] Flower Hospital
AL59,31.23767444,-85.4563225,[H] Flowers Hospital
4IA3,43.04997222,-92.68352278,[H] Floyd County Memorial Hospital
81FD,26.91728,-80.19976723,[H] Flying H
TA10,32.52180472,-97.13473167,[H] Flying W
DC05,38.88733416,-77.02330973,[H] FOB-10A 800 Independence Ave
2NJ7,40.55010333,-74.48765362,[H] Foley Machinery
SDFP,-23.53777778,-46.64583333,[H] Folha de Sao Paulo
SNRL,-22.75861111,-47.32416667,[H] Folhamatic
0OI0,40.73589277,-81.246775,[H] Foltz
CA29,34.1016775,-117.43338112,[H] Fontana Police
YFPK,-34.87927271,138.49512844,[H] FOOTBALL PARK
10L,34.13334083,-117.8692275,[H] Foothill Presbyterian Hospital
NH70,44.04527777,-71.15777778,[H] Forbes
54PN,40.42729055,-79.74754584,[H] Forbes Regional Health Center
SIUP,-12.67361111,-38.27333333,[H] FORD Camacari
SJUO,-23.57944444,-46.66166667,[H] Forest Trade
66NJ,39.83984111,-74.17763917,[H] Forked River
MS81,31.31916666,-89.33027778,[H] Forrest General Hospital
WS34,42.93139444,-88.82816167,[H] Fort Atkinson Memorial Hospital
91I,39.8833725,-86.01665,[H] Fort Benjamin Harrison Helipad
27II,39.86503944,-85.99776056,[H] Fort Benjamin Harrison Hospital
PR21,18.415,-66.13194445,[H] Fort Buchanan
MD32,39.43649055,-77.42054084,[H] Fort Detrick Helipad
65GA,33.615,-84.34638889,[H] Fort Gillem
GA26,33.42041638,-82.13956389,[H] Fort Gordon HQS Helipad
SC11,34.03348694,-80.89981112,[H] Fort Jackson Helipad
VA39,37.25014944,-77.33303528,[H] Fort Lee AHP 3 - Qrtmst Cen
GA96,33.7125,-84.43055556,[H] Fort Mcpherson
MD98,39.70009527,-77.49971167,[H] Fort Ritchie
VA40,36.91681388,-75.99965278,[H] Fort Story Spier
FD45,30.45380944,-86.63523112,[H] Fort Walton Beach Medical Ctr
5II7,41.06444444,-85.16,[H] Fort Wayne-District Operations
9TX4,32.83040611,-97.06334223,[H] Fort Worth Center
SJCJ,-23.52222222,-46.66111111,[H] Forum Trab. 1a Inst. Sao Paulo I
SJCR,-23.52222222,-46.66166667,[H] Forum Trab. 1a Inst. Sao Paulo II
NH45,42.93758972,-70.84255334,[H] Foss
MU31,38.62505083,-90.18344389,[H] Fostaire
YFTR,-38.65614415,146.20576250,[H] FOSTER
5WA6,46.54982805,-122.85123056,[H] Foster
99OI,41.16283111,-83.42381473,[H] Fostoria Community Hospital
93CA,33.71501777,-117.93589139,[H] Fountain Valley Regional Hospital
LA49,29.10273027,-90.18535501,[H] Fourchon Base
RI13,41.49454527,-71.55617223,[H] Foxridge Farm
SJYX,-25.57138889,-53.12277778,[H] Foz do Chopim
75FD,27.35170888,-80.24504778,[H] Fp & L Nuclear Power Plant
FD11,30.31135027,-81.67481806,[H] FPC
FD16,25.43233388,-80.33088695,[H] Fpl Turkey Point
KFEW,41.133315,-104.86719167,[H] Francis E Warren LRRS
SWMD,-3.02611111,-59.96388889,[H] Francisca Mendes
0IS0,41.48194972,-90.56985806,[H] Franciscan
SDJJ,-23.59333333,-46.68805556,[H] Francisco Mellao
SJOF,-23.07361111,-47.7275,[H] Frango Forte
1PS6,40.06955527,-74.98211334,[H] Frankford Hospital-Torresdale Division
9PN5,41.21980388,-75.88102973,[H] Franklin
0NE4,40.09723527,-98.95035834,[H] Franklin County Memorial Hospital
5MD6,39.35055555,-76.47638889,[H] Franklin Square Hospital Center
VI01,17.70886666,-65.79654917,[H] Frederiksted DPS
91FD,26.76145194,-80.07059723,[H] Freedom Wpec Inc
58NY,40.6584375,-73.56790639,[H] Freeport
0LA6,29.25856027,-89.95923806,[H] Freeport Sulphur
SIRP,-8.0575,-34.87138889,[H] Frei Caneca
SSQX,-23.55361111,-46.6525,[H] Frei Caneca Shopping
YFTL,-32.04570758,115.73360661,[H] FREMANTLE HELIPORT
VI03,18.319955,-64.92208862,[H] Frenchmans Reef
71CA,38.76018138,-120.53631389,[H] Fresh Pond
SJBA,-23.51333333,-46.73083333,[H] Friboi
PA29,40.14534944,-79.55059417,[H] Frick Hospital & Community Health Cent
NJ43,40.52677083,-74.38209417,[H] Frigidaire Company
SC68,32.32186305,-80.49121834,[H] Fripp Island Emergency
EKFA,61.54469700,-006.77441700,[H] Frodba
7CO7,40.34083333,-104.82250001,[H] Frontier Helicopters
IS87,38.00921694,-89.27508389,[H] Fulk
3MI1,42.56225444,-83.65910806,[H] Fuller
5MA2,41.55316527,-70.55086195,[H] Fuller House
AR68,36.38312055,-91.8101475,[H] Fulton County Hospital
SIWW,-23.59416667,-46.69166667,[H] Funchal
SSFY,-25.47194444,-54.54166667,[H] Furnas Centrais Eletricas
SNRG,-22.95527778,-43.19111111,[H] Furnas Centrais Eletricas SA
4NC1,36.52958388,-79.30168584,[H] Futuristics
02TS,32.74763,-97.37001751,[H] Fwomc
56XS,29.64189944,-95.55355501,[H] G H Hart Nr 2
MI66,42.86253111,-85.46613056,[H] G R H
1CA3,33.56169138,-117.71560778,[H] G S A Laguna Niguel GL Helistop
SIGI,-16.68166667,-49.25555556,[H] Gabinete Militar
29FD,30.57047305,-84.54991084,[H] Gadsden Memorial Hospital
0AL7,34.00833333,-85.96527778,[H] Gadsden Regl Medical Center
35OH,40.81866833,-81.52373112,[H] Gainey
CD22,39.86359666,-104.98497973,[H] Galen
22OH,39.26005833,-84.36438445,[H] Galenstein Park
5IL3,40.95587111,-90.36735028,[H] Galesburg Cottage Hospital
SILL,-23.57694444,-46.70388889,[H] Galia
01OI,40.73061333,-82.80156973,[H] Galion Community Hospital
4PN3,39.866465,-79.95061028,[H] Gallatin Fuel
OH70,39.18894833,-84.32993862,[H] Gallenstein
16GA,33.88510333,-84.4627075,[H] Galleria
MU94,37.89364472,-93.36214306,[H] Galmey
64TA,29.33361111,-94.73361112,[H] Galvestonian
8LA8,30.30102777,-90.90148612,[H] Galvez-Lake Vfd
SNTN,-23.48472222,-46.85583333,[H] Gama
LSHG,46.310032,7.724765,[H] Gampel
SDXH,-23.25111111,-47.32527778,[H] Gandini
YGRA,-34.70743687,148.29209614,[H] GARANGULA STN
SNXZ,-23.63972222,-46.83472222,[H] Garca Branca
IL14,41.95002972,-87.91784223,[H] Garden City Garage
88NJ,39.92900166,-75.04406028,[H] Garden State Park
D12,44.06433861,-115.92595112,[H] Garden Valley
75NJ,41.00009722,-74.08291889,[H] Garfield
T57,32.887625,-96.6836075,[H] Garland DFW Heloplex
MT58,46.20666666,-114.15305556,[H] Garlick
3MD2,39.41315194,-79.40115556,[H] Garrett County Memorial Hospital
OR36,42.06705583,-124.29564917,[H] Garvins
CO30,39.69804277,-104.98720389,[H] Gates Rubber Co
62TS,29.93355555,-95.33354667,[H] Gateway Helistop
13FL,28.2766725,-82.32064306,[H] Gator Lake
21NY,42.99339333,-78.17834945,[H] Gautieri
SDGM,-23.65416667,-46.71666667,[H] Gazeta Mercantil
70GA,33.97954805,-83.97046084,[H] Gdps - Police
NK78,41.18898361,-73.86791362,[H] Ge Management Development Institute
3MA7,42.45231861,-70.965605,[H] Gear Plant
1IL7,41.86475416,-89.50288278,[H] Gearhart-Hollow
GECE,35.8923053825,-5.3063881125,[H] GECE Ceuta
84PA,40.30925944,-75.82630973,[H] GED
YGEH,-38.15150708,144.36424513,[H] GEELONG HOSPITAL
79PN,40.97286444,-76.60412084,[H] Geisinger Rooftop
82TA,29.7807825,-95.26854612,[H] Gellhorn Pad
NE46,41.25428064,-096.06682120,[H] Gemini
1MS5,34.88898416,-89.70286195,[H] General Dan C Mills Emergency
CT41,41.21731833,-73.25539306,[H] General Electric
NK61,42.82702111,-73.87456695,[H] General Electric R&D Center
1WA5,47.99954,-122.20541389,[H] General Hospital of Everett
MU54,39.77502444,-93.06742334,[H] General John J Pershing Meml Hospital
CO01,39.79054194,-104.90192195,[H] General Mail Facility
2IA0,41.54197694,-90.55680251,[H] Genesis Medical Center East Campus
IA81,41.54280972,-90.59235945,[H] Genesis Medical Center West Campus
MI61,42.20837305,-83.14159,[H] Genl Hospital
AL07,32.82457361,-85.16855139,[H] Geo H Lanier Meml Hosp
0CO4,40.58553777,-105.03969889,[H] Geo-Seis Helicopters
90MO,38.3916875,-93.76271306,[H] George Bud Church Memorial Hospital
0MA0,41.91426722,-71.10782362,[H] George H Crosman USAR Center
32NJ,40.20844583,-74.17458695,[H] George Harms Const
NJ54,40.8501,-73.96624917,[H] George Washington Bridge
DC09,38.91150027,-77.07636667,[H] Georgetown Univ Hosp Helistop
90GA,33.06012944,-83.96379862,[H] Georgia Public Safety Training Center
ME83,45.16062972,-67.41082778,[H] Georgia-Pacific Corporation
SSVT,-20.54166667,-43.76111111,[H] Gerdau
51NJ,39.49039472,-74.60682362,[H] Germania
NJ68,40.90287666,-74.16625528,[H] Getty Avenue Lot
KY48,37.17925361,-84.12909889,[H] GG
SJPC,-23.45305556,-47.42111111,[H] Giannone Flavor
NK58,42.52839416,-78.90725556,[H] Gibraltar
9IS8,40.47920055,-88.36866473,[H] Gibson Community Hospital
EDQG,49.64877700,009.97192100,[H] GIEBELSTADT
CA83,36.44272805,-119.31567139,[H] Gilbert Aviation
NV61,36.21802499,-115.13361362,[H] Gilbert Development Corp
UT12,37.68747666,-113.08550445,[H] Gilbert Development Shop
55VA,37.32234444,-80.72312584,[H] Giles Memorial Hospital
SNPR,-8.19972222,-35.61611111,[H] Gilson Machado
TN55,36.09311444,-86.65471862,[H] Ginny B
SN80,37.51555555,-94.85666667,[H] Girard District Hospital
WV26,37.72456083,-81.09704056,[H] Glade Springs
EGEG,55.86151901,-004.29629338,[H] Glasgow City Heliport [H]
UU14,56.96819814,037.48689350,[H] Glazovo
0CL4,34.15722916,-118.25451917,[H] Glen Fed
9MI7,42.49003416,-83.46521306,[H] Glen Oaks
YGNB,-33.76161702,150.63583938,[H] Glenbrook HLS
CL06,34.15167388,-118.23007445,[H] Glendale Adventist Medical Center GAMC
IS09,41.91475,-88.0559,[H] Glenoaks Medical Center
7IS0,41.79169666,-88.05423084,[H] Global Fire Protection
25II,40.96615833,-85.29080612,[H] GM
TX84,33.09055555,-96.56694445,[H] Gmf Ranch
MS56,33.97761,-88.47587639,[H] GMH
PA99,40.83203611,-75.72685639,[H] Gnaden Huetten Memorial Hospital
RI21,41.48926888,-71.32782889,[H] Goat Island
MA27,42.1003775,-71.08199223,[H] Goddard Hosp.
SDIQ,-23.04805556,-44.195,[H] Goettems
19X,25.91509361,-80.15699028,[H] Gold Coast
FD54,28.33472222,-81.50138889,[H] Gold Eagle Helicopters Inc
SWHI,-21.265,-47.31166667,[H] Gold Meat
73U,44.00267277,-115.81205667,[H] Golden Age Mine
SNVX,-27.54166667,-48.62416667,[H] Golden Air
76TS,29.38495777,-95.16131973,[H] Golden Pegasus Ranch
5AZ1,33.45615861,-111.49235445,[H] Goldfield Ghost Town
CA96,34.4336075,-119.80958278,[H] Goleta Valley Community Hospital
UU15,55.577074,36.887558,[H] Golitsyno
76NE,40.7075125,-99.08147667,[H] Good Samaritan
7WA8,47.17898944,-122.28900834,[H] Good Samaritan Hosp
24II,38.67338,-87.53224362,[H] Good Samaritan Hospital
92OI,39.13922583,-84.52077639,[H] Good Samaritan Hospital
OH56,39.78783583,-84.23438639,[H] Good Samaritan Hospital
OR55,44.60123222,-123.25315389,[H] Good Samaritan Hospital
16E,33.46504333,-112.06014778,[H] Good Samaritan Hospital
AZ48,33.46504333,-112.05792556,[H] Good Samaritan Medical Center
6IS4,38.32227138,-88.91062028,[H] Good Samaritan Regional Health Care Ce
0CL7,34.05445611,-118.26507473,[H] Good Samritan
IL08,42.1958575,-88.17285778,[H] Good Shepherd Hospital
ME87,43.44869305,-70.76894667,[H] Goodall Hospital
EGKG,50.90104352,-000.74012191,[H] Goodwood Racecourse [H]
40ND,46.3846825,-96.82258001,[H] Gorder Farm
NH50,42.84175527,-71.15950389,[H] Gordon Brown
SIYG,-3.71694444,-38.46777778,[H] Gorduras e Margarinas Especiais GME
LSXO,47.405459,9.290237,[H] Gossau
SIGD,-21.00805556,-47.65861111,[H] Gota Dourada
9OK0,35.49450361,-97.52115028,[H] Governors Mansion
NM57,35.70641916,-105.93002056,[H] Governors Residence
1MU5,37.52420833,-93.14324223,[H] Grace G Shepard Memorial
17MI,42.41781416,-83.18298223,[H] Grace Hospital
5NC3,35.72735166,-81.65370667,[H] Grace Hospital Emergency Medical
UU16,55.439909,38.074572,[H] Grachi
SDRG,-25.39166667,-49.15583333,[H] Graciosa
XS26,29.72689611,-95.48327501,[H] Graco Mechanical Inc
SWZZ,-26.26277778,-48.85805556,[H] Graer
SIPX,-22.9075,-47.00361111,[H] Gramado
SJTY,-23.56416667,-46.65583333,[H] Gran Melia Mofarrej
AZ36,36.02609833,-113.82800612,[H] Grand Canyon West-1
AZ35,36.0480425,-113.85828556,[H] Grand Canyon West-2
FD41,28.38139666,-81.51312806,[H] Grand Cypress Resort
ND81,48.72193833,-97.91120973,[H] Grand Forks Par Site
3MS0,32.01404555,-91.05205195,[H] Grand Gulf
I03,37.63282777,-89.50620778,[H] Grand Tower
CD56,39.41664472,-108.10063251,[H] Grand Valley
7OK3,36.21676277,-95.33357945,[H] Grand Valley Hospital
SIUE,-22.59888889,-47.88083333,[H] Grande Hotel Sao Pedro
AR67,35.70035555,-89.97564334,[H] Grandview Street
CD43,39.08610361,-106.26835584,[H] Granite
MT67,46.32992527,-113.29506389,[H] Granite County Memorial Hospital
AZ88,33.70309444,-112.06987334,[H] Granite Reef
SDXZ,-23.59,-46.81833333,[H] Granja Viana
38KY,38.63590222,-84.56855334,[H] Grant County Hospital
84OI,39.12507194,-82.53821556,[H] Grant Lifeflight 2
15MI,42.54447944,-82.93158667,[H] Grant Pad
2IA5,40.62250111,-95.64971556,[H] Grape Community Hospital
82NJ,40.88621027,-73.99124973,[H] Graphic Scanning Corporation
9Q8,39.19989416,-121.05939306,[H] Grass Valley Service Center
SDIJ,-8.18722222,-35.5,[H] Gravata
0AR4,36.40785416,-94.45688167,[H] Gravette Medical Center Hospital
5NJ3,41.19120666,-74.53238139,[H] Great Gorge Country Club Inc
CL26,34.23861444,-118.56564223,[H] Great Western Helistop
4IA0,41.07221083,-94.39440445,[H] Greater Community Hospital
0MD5,39.08760861,-76.88164001,[H] Greater Laurel Beltsville Hospital
NJ55,40.31677722,-74.03291639,[H] Greely Helipad
IN17,39.04032222,-87.13001139,[H] Green County General Hospital
4LA2,29.07606388,-90.28508056,[H] Green Hill Compressors
3MD7,39.40260694,-76.50496417,[H] Green Terrace
52PN,39.75009361,-77.69971556,[H] Greencastle USAR Center
3IA2,42.01664972,-94.38774639,[H] Greene County Medical Center
73VA,36.70209361,-77.53998084,[H] Greensville Memorial Hospital
MS16,33.51956444,-90.20091695,[H] Greenwood-Leflore Hospital
MD08,39.53455666,-76.10633973,[H] Gregory May
UI38,52.800603,107.968415,[H] Gremyachinsk 049
70CO,39.64082138,-105.39610612,[H] Greystone
6NJ4,39.97205666,-74.91961112,[H] Griffin Associates
38FD,27.73697388,-81.53202001,[H] Griffins Main Office
MD86,39.40843527,-77.38609612,[H] Grimes Properties
03CA,32.77977277,-117.00586112,[H] Grossmont Hospital
CD57,40.13331833,-106.16724639,[H] Grouse Mountain
8OK5,36.58340861,-94.76689612,[H] Grove General Hospital
SJRX,-24.03333333,-46.49333333,[H] Grupamento Aereo da Policia Militar
SDEW,-23.54138889,-46.22916667,[H] Grupo Julio Simoes - SEDE
SWLW,-2.49638889,-44.27944444,[H] Grupo Tatico Aereo
LSHA,46.446976,7.275766,[H] Gstaad Inn Grund
LSXG,46.647752,7.878272,[H] Gsteigwiler
XS98,29.56745222,-97.94667084,[H] Guadalupe Hospital
TT04,15.18833333,-145.72388889,[H] Gualo Ral
SJBJ,-23.61305556,-46.85138889,[H] Guancan
SJPB,-23.7875,-46.78166667,[H] Guarapiranga Golfe
SDXP,-23.42388889,-46.02027778,[H] Guararema Parque Hotel
1MI2,42.69975416,-83.24743667,[H] Guardian Industries
6MI4,42.45003472,-83.46993528,[H] Guardian Industries
FD75,28.04112861,-82.65509889,[H] Gulf Aerospace
FD47,30.35936583,-87.15885723,[H] Gulf Breeze Hospital
MS67,30.39075361,-88.99753389,[H] Gulf Coast Community Hosp-Emerg
70FD,30.23888888,-85.55777778,[H] Gulf Coast Helicopters
67FD,26.54416666,-81.85,[H] Gulf Coast Hospital
TE07,29.34441333,-96.11718167,[H] Gulf Coast Medical Center
TS82,29.75550583,-95.36160473,[H] Gulf Tower
TS45,29.57662194,-95.33299306,[H] Gulfcoast
MS89,30.43825222,-89.06031501,[H] Gulfport Jail
YGCA,-34.82058525,138.8864125,[H] GUMERACHA
CD12,38.55165805,-106.92476528,[H] Gunnison Valley Hospital
UU17,56.16384070,037.55316370,[H] Gurban
UI39,51.108333,106.245833,[H] Gusinoe Ozero 044
UI40,51.3,106.465833,[H] Gusinoozyorsk 042
36TA,29.55328388,-98.49196223,[H] GW
YGWG,-28.17838875,153.39231064,[H] GWINGANNA
12GA,33.875,-84.02055556,[H] Gwinnett Comm Hospital
55GA,33.96399194,-84.01796389,[H] Gwinnett Medical Center
TS19,29.68078611,-95.40132834,[H] Gws Inc Construction
NK65,42.48339305,-79.07753778,[H] H & H Aviation Service Inc.
8XS7,29.35106861,-98.52362834,[H] H B Zachry
60VA,37.60486805,-77.54137528,[H] H D H
TX30,32.83346166,-97.12528862,[H] H E B Hospital
CT22,41.660655,-72.72842862,[H] H O Penn-1
RI14,41.79232249,-71.41727862,[H] H. Chambers Cadillac
CL65,33.69501805,-118.00144917,[H] H.B.P.D.
3PN5,40.56509666,-75.55796334,[H] H.G.F.
NV49,36.09163861,-115.17444278,[H] Hacienda Hotel
NJ22,40.88426583,-74.05514056,[H] Hackensack Medical Center
NJ66,40.86537666,-74.81627723,[H] Hackettstown Community Hospital
MI17,43.2202925,-86.24228028,[H] Hackley Hospital Emergency
7L6,34.02806638,-117.96506473,[H] Haddicks
PS60,40.3000925,-75.90381695,[H] Hafer Petroleum Equipment
1KY6,37.75590888,-84.84967445,[H] Haggin
SWQB,-22.97722222,-46.39166667,[H] HAHN
PS74,40.80287333,-75.33906945,[H] Hahn
1PS7,39.95705694,-75.16267778,[H] Hahnemann
PS72,40.06482722,-75.61131556,[H] Haig-K
WN79,47.70787444,-122.52402445,[H] Haley
29FL,29.20137027,-81.053945,[H] Halifax Hospital Medical Center
NC51,36.43681749,-77.64609001,[H] Halifax Memorial Hospital
CA26,37.77492916,-122.40524889,[H] Hall of Justice
81NJ,40.57510277,-74.56543389,[H] Halls No 1
0OH3,39.27922361,-84.5646675,[H] Hamilton County Sheriffs Patrol
3NJ0,40.70843416,-74.68293862,[H] Hamilton Farm
FA15,30.52327222,-82.95652362,[H] Hamilton Helistop
GA70,34.78896833,-84.97272278,[H] Hamilton Medical Center
0IL0,38.08671444,-88.53893945,[H] Hamilton Memorial
CT35,41.93343027,-72.69953695,[H] Hamilton Standard
48TA,32.88566277,-100.13537973,[H] Hamlin Memorial Hospital
LA02,30.51835722,-90.56645223,[H] Hammond Developmental Center
NH35,42.95036722,-70.85699806,[H] Hampton Abex Inc
SC62,32.85238861,-81.08871639,[H] Hampton General Hospital
KHEY,31.35017111,-85.6666025,[H] Hanchey AHP
28GA,33.26820083,-82.97181389,[H] Hancock Memorial Hospital
4CL8,36.32994999,-119.65957362,[H] Hanford Community Medical Center Helis
0MU3,39.71115611,-91.4507075,[H] Hannibal Regional Hospital
0WA4,47.43623805,-120.27951501,[H] Hansen
02NY,43.13256833,-75.65545973,[H] Hansen
3MA6,41.58371472,-71.04059639,[H] Happy
SJEC,-22.63222222,-47.84444444,[H] Haras Bella Vista
SJOE,-23.24638889,-47.42472222,[H] Haras Cachoeira
SWDP,-23.175,-47.92416667,[H] Haras da Mata
SIPS,-18.65888889,-44.14694444,[H] Haras Forum
OL14,36.55841333,-94.96690473,[H] Harbors In
WA53,47.60398722,-122.32318112,[H] Harborview Medical Center
5TN6,35.21813666,-88.21920278,[H] Hardin County General Hospital
OH75,40.64949833,-83.59298445,[H] Hardin Memorial Hospital
1KY1,37.71055555,-85.87694445,[H] Hardin Memorial Hospital
3X3,26.43368555,-80.09087612,[H] Hardrives Delta Nr 3 Helistop
LS79,31.86127694,-92.27597167,[H] Hardtner Medical Center
03MI,43.55085666,-83.86219556,[H] Harold Miller
78IN,40.75138888,-86.98111112,[H] Harrier
TN19,35.96285277,-84.55076917,[H] Harriman City Hospital
58OI,41.46172055,-81.085375,[H] Harrington Square
TS37,29.83439361,-95.65550139,[H] Harris County Clay Road Courthouse
0TS6,29.71606305,-95.47688584,[H] Harris County Courthouse
NK85,41.24453888,-73.68013001,[H] Harris Hill
TE30,32.73707499,-97.33890556,[H] Harris Hospital
AR92,35.60869055,-91.26512778,[H] Harris Hospital and Clinic
51TA,32.64541138,-97.41474084,[H] Harris Methodist Southwest Helistop
4IS4,37.73060333,-88.52366139,[H] Harrisburg Medical Center
28PN,40.25981138,-76.90969612,[H] Harsco
0CT9,41.75454444,-72.67870389,[H] Hartford Hospital
23GA,33.98954444,-84.33214723,[H] Hartrampf
8IL4,42.4264075,-88.60787667,[H] Harvard Hospital
SDHA,-23.51333333,-46.64416667,[H] HASP
SDUX,-27.10694444,-48.9075,[H] Havan
AZ80,34.48112305,-114.33912139,[H] Havasu Samaritan Regional Hospital
H43,41.210925,-73.96929445,[H] Haverstraw
06H,42.99859916,-96.48086389,[H] Hawarden
6TN2,36.40037222,-83.01877584,[H] Hawkins County Memorial Hospital
3II6,38.93198888,-87.24056945,[H] Hawthorn Mine
SN74,38.88028916,-99.29899139,[H] Hays Medical Center
AR52,34.78037055,-91.58263167,[H] Hazen
78NJ,40.42649666,-74.14042001,[H] Hazlet Township Police
SWHK,-23.61888889,-46.885,[H] Hbuster
5FL2,27.48281777,-82.52315167,[H] Hca L.W. Blake Hospital
FL30,28.23501027,-82.71787806,[H] Hca New Port Richey Hospital
6GA3,33.77805555,-84.61138889,[H] Hca Parkway Medical Center
26FL,27.26560083,-80.83033834,[H] HCA Raulerson Hospital
IA95,42.45886277,-93.82383223,[H] Hcph
27TA,32.34307777,-95.19706112,[H] Headwind
YHSV,-37.66777175,145.53930517,[H] HEALESVILLE
9F7,32.74207472,-97.36279528,[H] Health Department
MN07,45.18357611,-93.37023056,[H] Health One Mercy Hospital
13NY,40.90759833,-73.11622,[H] Health Sciences Cntr Unv Hosp
39TS,29.87966972,-95.63077806,[H] Hearthstone
63MO,39.76943861,-94.85024334,[H] Heartland Hospital West
II66,40.75143138,-85.91748806,[H] Heck
HI24,21.39083333,-157.96472223,[H] Heco-Waiau
5PS8,40.19649722,-75.17684028,[H] Heffernan
8IA1,43.20150944,-96.28363667,[H] Hegg Memorial Healthcare Center
EDIE,49.39242540,008.65444960,[H] HEIDELBERG AAF
SDVT,-23.52277778,-46.19555556,[H] Helbor Tower
AR77,34.50982472,-90.62621778,[H] Helena Hospital
8PN5,40.83341916,-76.54967862,[H] Helfrick
26LA,30.14666666,-91.94416667,[H] Heli-Air Inc
17TA,32.80096249,-97.17945667,[H] Heli-Dyne Systems Inc
31OR,44.06206861,-123.14481112,[H] Heli-Jet
CO91,40.58387111,-105.03497667,[H] Heli-Support
2CO0,40.583585,-106.98533001,[H] Heli-Support II
99FD,30.21131194,-85.69159556,[H] Heli-Tech Inc
SNHH,-22.42666667,-45.47805556,[H] Helibras
SIBM,-23.61694444,-46.58027778,[H] Helicentro ABC
